ID;Filename;CDLI_Number;IRI;;Time_period;Language;Genre;side;bbox;column;line;charindex;charname;transliteration
HS_1102_06;szu_365_1_4_2_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_4_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/254,527,132,126/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[254, 386, 527, 653];-1;4;2;SZU;szu
HS_1102_06;d_897_1_4_3_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_4_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/414,540,181,148/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[414, 595, 540, 688];-1;4;3;AN;d
HS_1102_06;d_898_1_3_3_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_3_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/526,402,141,133/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[526, 667, 402, 535];-1;3;3;AN;d
HS_1102_06;mu_529_1_6_1_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_6_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/51,813,156,108/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[51, 207, 813, 921];-1;6;1;MU;mu
HS_1102_06;masz_103_1_5_2_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_5_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/270,682,200,145/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[270, 470, 682, 827];-1;5;2;MASZ;masz
HS_1102_06;zi_161_1_5_3_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_5_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/553,690,244,140/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[553, 797, 690, 830];-1;5;3;ZI;zi
HS_1102_06;su_61_1_-1_3_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_-1_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/696,148,114,109/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[696, 810, 148, 257];-1;-1;3;SU;su
HS_1102_06;nerah_5_1_4_4_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_4_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/612,520,219,152/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[612, 831, 520, 672];-1;4;4;MUSZ;nerah
HS_1102_06;ba_601_1_3_4_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_3_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/669,409,103,99/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[669, 772, 409, 508];-1;3;4;BA;ba
HS_1102_06;d_899_1_6_2_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_6_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/204,803,168,111/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[204, 372, 803, 914];-1;6;2;AN;d
HS_1102_06;egir_3_1_2_1_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_2_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/61,153,372,119/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[61, 433, 153, 272];-1;2;1;EGIR;egir
HS_1102_06;i_185_1_6_3_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_6_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/384,796,172,116/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[384, 556, 796, 912];-1;6;3;I;i
HS_1102_06;dam_62_1_-1_5_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_-1_5;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/652,281,219,128/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[652, 871, 281, 409];-1;-1;5;DAM;dam
HS_1102_06;su_62_1_2_4_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_2_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/805,158,52,103/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[805, 857, 158, 261];-1;2;4;SU;su
HS_1102_06;buru14_4_1_2_2_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_2_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/448,141,249,135/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[448, 697, 141, 276];-1;2;2;ENGA?TEN;buru14
HS_1102_06;ba6_93_1_-1_-1_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_-1_-1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/785,411,72,99/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[785, 857, 411, 510];-1;-1;-1;U2;ba6
HS_1102_06;bi2_226_1_6_4_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_6_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/551,832,209,92/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[551, 760, 832, 924];-1;6;4;NE;bi2
HS_1102_06;lugal_391_1_-1_-1_HS_1102_06_back.jpg;P134414;http://cdli.ucla.edu/P134414_back_char_-1_-1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1112843:576965/563,916,261,59/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[563, 824, 916, 975];-1;-1;-1;LUGAL;lugal
HS_1024_03;1(disz)_567_1_1_1_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_1_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/64,86,99,135/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[64, 163, 86, 221];-1;1;1;DISZ_(1);1(disz)
HS_1024_03;ki_606_1_3_1_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_3_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/29,365,161,156/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[29, 190, 365, 521];-1;3;1;KI;ki
HS_1024_03;lugal_392_1_3_2_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_3_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/198,345,310,140/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[198, 508, 345, 485];-1;3;2;LUGAL;lugal
HS_1024_03;a2_98_1_2_1_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_2_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/21,211,282,154/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[21, 303, 211, 365];-1;2;1;A2;a2
HS_1024_03;gin2_214_1_1_2_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_1_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/289,47,277,142/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[289, 566, 47, 189];-1;1;2;MIR_(NIMGIR);gin2
HS_1024_03;ur_362_1_2_2_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_2_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/315,207,253,124/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[315, 568, 207, 331];-1;2;2;UR;ur
HS_1024_03;d_900_1_2_3_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_2_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/571,215,196,114/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[571, 767, 215, 329];-1;2;3;AN;d
HS_1024_03;a2_99_1_3_3_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_3_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/502,323,277,158/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[502, 779, 323, 481];-1;3;3;A2;a2
HS_1024_03;szu_366_1_5_2_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_5_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/267,635,152,146/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[267, 419, 635, 781];-1;5;2;SZU;szu
HS_1024_03;szu_367_1_6_1_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_6_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/68,791,158,128/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[68, 226, 791, 919];-1;6;1;SZU;szu
HS_1024_03;ba_602_1_6_2_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_6_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/250,779,175,140/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[250, 425, 779, 919];-1;6;2;BA;ba
HS_1024_03;ti_175_1_6_3_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_6_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/510,748,348,154/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[510, 858, 748, 902];-1;6;3;TI;ti
HS_1024_03;u3_108_1_5_1_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_5_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/42,663,225,138/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[42, 267, 663, 801];-1;5;1;U3_(IGI.DIB);u3
HS_1024_03;d_901_1_4_2_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_4_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/224,497,199,150/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[224, 423, 497, 647];-1;4;2;AN;d
HS_1024_03;gal_107_1_4_4_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_4_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/686,489,241,119/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[686, 927, 489, 608];-1;4;4;GAL;gal
HS_1024_03;zi_162_1_3_4_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_3_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/777,323,164,168/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[777, 941, 323, 491];-1;3;4;ZI;zi
HS_1024_03;igi_239_1_7_1_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_7_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/46,917,180,133/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[46, 226, 917, 1050];-1;7;1;IGI_(SZI__LIM);igi
HS_1024_03;ur_363_1_7_2_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_7_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/222,916,219,118/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[222, 441, 916, 1034];-1;7;2;UR;ur
HS_1024_03;d_902_1_7_3_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_7_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/443,902,174,116/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[443, 617, 902, 1018];-1;7;3;AN;d
HS_1024_03;ur_364_1_-1_-1_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_-1_-1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/433,998,194,109/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[433, 627, 998, 1107];-1;-1;-1;UR;ur
HS_1024_03;dumu_197_1_-1_-1_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_-1_-1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/200,1014,233,111/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[200, 433, 1014, 1125];-1;-1;-1;TUR_(DUMU);dumu
HS_1024_03;esz2_228_1_6_4_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_6_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/858,748,106,142/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[858, 964, 748, 890];-1;6;4;SZE3_(ESZ2__GI7__ZI3);esz2
HS_1024_03;nun_35_1_4_3_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_4_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/433,501,241,124/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[433, 674, 501, 625];-1;4;3;NUN;nun
HS_1024_03;ku3_188_1_1_3_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_1_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/595,37,205,180/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[595, 800, 37, 217];-1;1;3;KUG_(K);ku3
HS_1024_03;babbar_298_1_1_4_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_1_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/804,49,164,148/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[804, 968, 49, 197];-1;1;4;UD_(BABBAR);babbar
HS_1024_03;geme2_16_1_4_1_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_4_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/27,515,199,148/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[27, 226, 515, 663];-1;4;1;MUNUS_(SAL)+KUR+;geme2
HS_1024_03;dur_3_1_5_3_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_5_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/421,625,188,142/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[421, 609, 625, 767];-1;5;3;DUR_(GxGAG__G.GAG);dur
HS_1024_03;ul3_5_1_5_4_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_5_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/607,606,253,148/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[607, 860, 606, 754];-1;5;4;GISZKREUZTGISZ;ul3
HS_1024_03;dumu_198_1_5_5_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_5_5;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/854,615,130,129/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[854, 984, 615, 744];-1;5;5;TUR_(DUMU);dumu
HS_1024_03;iszkur_94_1_2_4_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_2_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/763,211,207,114/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[763, 970, 211, 325];-1;2;4;IM;iszkur
HS_1024_03;iszkur_95_1_7_4_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_7_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/617,894,334,100/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[617, 951, 894, 994];-1;7;4;IM;iszkur
HS_1024_03;d_903_1_-1_-1_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_-1_-1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/629,991,126,77/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[629, 755, 991, 1068];-1;-1;-1;AN;d
HS_1024_03;suen_70_1_-1_-1_HS_1024_03_front.jpg;P134336;http://cdli.ucla.edu/P134336_front_char_-1_-1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111671:575840/627,969,327,136/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Legal;front;[627, 954, 969, 1105];-1;-1;-1;EN+ZU+;suen
HS_2278_06;da_279_1_1_2_HS_2278_06_back.jpg;P235914;http://cdli.ucla.edu/P235914_back_char_1_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1120207:584571/165,13,162,91/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[165, 327, 13, 104];-1;1;2;DA;da
HS_2278_06;da_280_1_1_3_HS_2278_06_back.jpg;P235914;http://cdli.ucla.edu/P235914_back_char_1_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1120207:584571/331,12,152,95/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[331, 483, 12, 107];-1;1;3;DA;da
HS_2278_06;mu_530_1_4_1_HS_2278_06_back.jpg;P235914;http://cdli.ucla.edu/P235914_back_char_4_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1120207:584571/1,407,136,95/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[1, 137, 407, 502];-1;4;1;MU;mu
HS_2278_06;en_195_1_-1_2_HS_2278_06_back.jpg;P235914;http://cdli.ucla.edu/P235914_back_char_-1_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1120207:584571/132,400,183,108/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[132, 315, 400, 508];-1;-1;2;EN;en
HS_2278_06;masz_104_1_4_5_HS_2278_06_back.jpg;P235914;http://cdli.ucla.edu/P235914_back_char_4_5;https://heidicon.ub.uni-heidelberg.de/iiif/2/1120207:584571/29,513,120,94/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[29, 149, 513, 607];-1;4;5;MASZ;masz
HS_2278_06;e_149_1_4_6_HS_2278_06_back.jpg;P235914;http://cdli.ucla.edu/P235914_back_char_4_6;https://heidicon.ub.uni-heidelberg.de/iiif/2/1120207:584571/149,512,93,99/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[149, 242, 512, 611];-1;4;6;E;e
HS_2278_06;iti_311_1_3_1_HS_2278_06_back.jpg;P235914;http://cdli.ucla.edu/P235914_back_char_3_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1120207:584571/4,305,82,104/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[4, 86, 305, 409];-1;3;1;ITI_(UDESZ);iti
HS_2278_06;masz_105_1_-1_2_HS_2278_06_back.jpg;P235914;http://cdli.ucla.edu/P235914_back_char_-1_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1120207:584571/80,305,107,96/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[80, 187, 305, 401];-1;-1;2;MASZ;masz
HS_2278_06;da3_81_1_3_3_HS_2278_06_back.jpg;P235914;http://cdli.ucla.edu/P235914_back_char_3_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1120207:584571/186,300,157,101/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[186, 343, 300, 401];-1;3;3;GAG_(KAK);da3
HS_2278_06;gu7_35_1_3_4_HS_2278_06_back.jpg;P235914;http://cdli.ucla.edu/P235914_back_char_3_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1120207:584571/353,280,235,112/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[353, 588, 280, 392];-1;3;4;GU7_(KANG);gu7
HS_2278_06;i3_491_1_-1_7_HS_2278_06_back.jpg;P235914;http://cdli.ucla.edu/P235914_back_char_-1_7;https://heidicon.ub.uni-heidelberg.de/iiif/2/1120207:584571/241,514,121,101/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[241, 362, 514, 615];-1;-1;7;NI;i3
HS_2278_06;d_904_1_4_3_HS_2278_06_back.jpg;P235914;http://cdli.ucla.edu/P235914_back_char_4_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1120207:584571/312,405,104,103/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[312, 416, 405, 508];-1;4;3;AN;d
HS_2278_06;mu_531_1_2_1_HS_2278_06_back.jpg;P235914;http://cdli.ucla.edu/P235914_back_char_2_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1120207:584571/9,208,165,93/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[9, 174, 208, 301];-1;2;1;MU;mu
HS_2278_06;kux(DU)_240_1_2_2_HS_2278_06_back.jpg;P235914;http://cdli.ucla.edu/P235914_back_char_2_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1120207:584571/328,191,212,101/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[328, 540, 191, 292];-1;2;2;other;kux(DU)
HS_2278_06;szesz_56_1_1_1_HS_2278_06_back.jpg;P235914;http://cdli.ucla.edu/P235914_back_char_1_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1120207:584571/30,15,139,76/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[30, 169, 15, 91];-1;1;1;SZESZ_(URI3);szesz
HS_2278_06;sanga_30_1_1_4_HS_2278_06_back.jpg;P235914;http://cdli.ucla.edu/P235914_back_char_1_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1120207:584571/479,16,115,90/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[479, 594, 16, 106];-1;1;4;SZID_(LAG);sanga
HS_2278_06;nanna_27_1_4_4_HS_2278_06_back.jpg;P235914;http://cdli.ucla.edu/P235914_back_char_4_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1120207:584571/413,370,190,142/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;back;[413, 603, 370, 512];-1;4;4;SZESZ_(URI3)+KI+;nanna
HS_1019_03;szu_368_1_5_2_HS_1019_03_front.jpg;P134331;http://cdli.ucla.edu/P134331_front_char_5_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111647:575813/216,823,141,135/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;front;[216, 357, 823, 958];-1;5;2;SZU;szu
HS_1019_03;numun_25_1_5_3_HS_1019_03_front.jpg;P134331;http://cdli.ucla.edu/P134331_front_char_5_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111647:575813/385,832,267,158/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;front;[385, 652, 832, 990];-1;5;3;NUMUN;numun
HS_1019_03;a_793_1_5_4_HS_1019_03_front.jpg;P134331;http://cdli.ucla.edu/P134331_front_char_5_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111647:575813/666,835,85,145/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;front;[666, 751, 835, 980];-1;5;4;A;a
HS_1019_03;iti_312_1_5_1_HS_1019_03_front.jpg;P134331;http://cdli.ucla.edu/P134331_front_char_5_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111647:575813/20,830,177,136/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;front;[20, 197, 830, 966];-1;5;1;ITI_(UDESZ);iti
HS_1019_03;e2_162_1_4_1_HS_1019_03_front.jpg;P134331;http://cdli.ucla.edu/P134331_front_char_4_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111647:575813/33,690,203,131/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;front;[33, 236, 690, 821];-1;4;1;E2;e2
HS_1019_03;ki_607_1_3_1_HS_1019_03_front.jpg;P134331;http://cdli.ucla.edu/P134331_front_char_3_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111647:575813/40,521,174,157/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;front;[40, 214, 521, 678];-1;3;1;KI;ki
HS_1019_03;ma_455_1_1_3_HS_1019_03_front.jpg;P134331;http://cdli.ucla.edu/P134331_front_char_1_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111647:575813/269,73,218,162/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;front;[269, 487, 73, 235];-1;1;3;MA;ma
HS_1019_03;mu_532_1_2_1_HS_1019_03_front.jpg;P134331;http://cdli.ucla.edu/P134331_front_char_2_1;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111647:575813/40,347,215,162/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;front;[40, 255, 347, 509];-1;2;1;MU;mu
HS_1019_03;ta_321_1_2_3_HS_1019_03_front.jpg;P134331;http://cdli.ucla.edu/P134331_front_char_2_3;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111647:575813/472,358,218,160/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;front;[472, 690, 358, 518];-1;2;3;TA;ta
HS_1019_03;dumu_199_1_2_2_HS_1019_03_front.jpg;P134331;http://cdli.ucla.edu/P134331_front_char_2_2;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111647:575813/252,337,221,181/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;front;[252, 473, 337, 518];-1;2;2;TUR_(DUMU);dumu
HS_1019_03;ba_603_1_4_4_HS_1019_03_front.jpg;P134331;http://cdli.ucla.edu/P134331_front_char_4_4;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111647:575813/535,651,124,177/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;front;[535, 659, 651, 828];-1;4;4;BA;ba
HS_1019_03;ti_176_1_4_5_HS_1019_03_front.jpg;P134331;http://cdli.ucla.edu/P134331_front_char_4_5;https://heidicon.ub.uni-heidelberg.de/iiif/2/1111647:575813/661,666,167,164/full/0/default.jpg;Ur III (ca. 2100-2000 BC);Sumerian;Administrative;front;[661, 828, 666, 830];-1;4;5;TI;ti
